search_year,registry_id,fac_name,fac_city,fac_zip,fac_lat,fac_long,population_density,ozone_non_attainment,pm_non_attainment,lead_non_attainment,so2_non_attainment,naics_codes,air_source_classification,caa_evaluation_count,tri_tox_label,tri_tox,tri_units,tri_tox_rsei,tri_twpe_units,nei_tox_label,nei_tox,nei_units,nei_tox_rsei,nei_twpe_units,tri_cap_label,tri_cap,tri_cap_units,tri_cap_rsei,tri_twpe_cap_units,nei_cap_label,nei_cap,nei_cap_units,nei_cap_rsei,nei_twpe_cap_units,tri_hap_label,tri_hap,tri_hap_units,tri_hap_rsei,nei_hap_label,nei_hap,nei_hap_units,nei_hap_rsei,nei_twpe_hap_units,ghg_column_label,ghg_emission,ghg_units,nei_ghg_column_label,nei_ghg_emission,nei_ghg_units,camd_so2_label,camd_so2,camd_nox_label,camd_nox,camd_co2_label,camd_co2,camd_units,operating_status,formal_count,informal_count,total_actions,hpv_count,frv_count,AIR_OPERATING_STATUS_DESC,AIR_POLLUTANT_CLASS_DESC
2019,110028054236,THOMAS JEFFERSON UNIV HOSP,PHILADELPHIA,19107,39.949782,-75.158703,19295.35,Y,Y,N,N,488119,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,8.0882107256,Pounds,374883.777203983,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,595.1281046,Pounds,6364.3898,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,7.8114981256,Pounds,368519.387403983,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110041469853,TEMPLE UNIVERSITY,PHILADELPHIA,0,40.0048,-75.1496,15907.83,Y,Y,N,N,488119,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,8.0882107256,Pounds,374883.777203983,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,595.1281046,Pounds,6364.3898,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,7.8114981256,Pounds,368519.387403983,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110041578646,FRANKFORD HOSPITAL-TORRESDALE DIVISION,PHILADELPHIA,0,40.0696,-74.9821,5239.47,Y,Y,N,N,488119,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,8.0882107256,Pounds,374883.777203983,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,595.1281046,Pounds,6364.3898,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,7.8114981256,Pounds,368519.387403983,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110001069254,EXELON CORP. SOUTHWARK GENERATING STATION,PHILADELPHIA,19148,39.91383,-75.13747,11671.79,Y,Y,N,N,221112|221118,Major Emissions,3.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,11.99024672,Pounds,353482.96064,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,16204.4,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,11.99024672,Pounds,353482.96064,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Major Emissions
2019,110059916961,PHILA SHIP REPAIR/PHILA,PHILADELPHIA,19112,39.884062,-75.184375,4196.34,Y,Y,N,N,336611,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,10.27835052,Pounds,305331.292142728,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,27589.97326884,Pounds,7.26432,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,10.27803468,Pounds,305324.027822728,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110004856040,KIRKBRIDE CTR/PSYCHIATRIC HOSP,PHILADELPHIA,19139,39.96111,-75.219447,16787.21,Y,Y,N,N,622210,80% Synthetic Minor Emissions,1.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,7.5410921366,Pounds,269807.57627882,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,864.0558928,Pounds,170.4864,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,6.9347753366,Pounds,269637.08987882,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2019,110000336716,EXELON CORP DELAWARE GENERATING STATION,PHILADELPHIA,19125,39.9671,-75.1269,16224.06,Y,Y,N,N,221112|221118,Major Emissions,2.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,8.99512412,Pounds,263541.48944,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,13665.4,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,8.99512412,Pounds,263541.48944,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Major Emissions
2019,110011777274,RICHARDS APEX INC/LUBE MFG PLT,PHILADELPHIA,19127,40.02381,-75.22035,6353.53,Y,Y,N,N,324191|325611,80% Synthetic Minor Emissions,1.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,30.08564052,Pounds,184428.304368392,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,1218.24442176,Pounds,219.30048,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,27.28121876,Pounds,184209.003888392,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2019,110040850585,T D P S  MATERIALS  INC,PHILADELPHIA,19140,40.00843,-75.13124,15448.74,Y,Y,N,N,324121,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,32.87171316,Pounds,149675.388139992,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,44980.2,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,32.87171316,Pounds,149675.388139992,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110000337029,EXELON CORP SCHUYLKILL GENERATING STATION,PHILADELPHIA,19146,39.943069,-75.190723,19988.62,N,N,N,N,221112|221118,Major Emissions|Minor Emissions,3.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,4.29512298,Pounds,125941.47576,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,6307.4,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,4.29512298,Pounds,125941.47576,TWPE,2019 GHG EMISSIONS,708.04,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Major Emissions
2019,110040631288,VERIZON MKT CTRL OFC/RACE ST,PHILADELPHIA,19107,39.95528,-75.15496,20030.73,Y,Y,N,N,517110|517810,80% Synthetic Minor Emissions,1.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,2.54146652,Pounds,90546.88051972,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,5242.0,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,2.54146652,Pounds,90546.88051972,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2019,110001022768,PTR BALER AND COMPACTOR,PHILADELPHIA,19134,39.99368,-75.10398,12662.96,Y,Y,N,N,332999,80% Synthetic Minor Emissions,2.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,6482.0,Pounds,82138.0,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,45174.56,Pounds,84.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,6480.0,Pounds,82054.0,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2019,110004862630,RYDER TRUCK RENTAL INC/BLUEGRASS RD,PHILADELPHIA,19114,40.08049,-75.02385,6886.7,Y,Y,N,N,532120,Synthetic Minor Emissions,1.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,471.2,Pounds,81375.46,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,1195.2,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,471.2,Pounds,81375.46,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2019,110040631297,THOMAS JEFFERSON UNIV/PHILA,PHILADELPHIA,19107,39.94778,-75.16028,18959.44,Y,Y,N,N,611310,80% Synthetic Minor Emissions,2.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,1.1490338,Pounds,41216.5749508,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,2923.9728996,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,1.1490338,Pounds,41216.5749508,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2019,110070492404,VANGUARD GROUP INC/PHILADELPHIA,PHILADELPHIA,19116,40.11356,-74.99651,3250.25,Y,Y,N,N,518210,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.91505152,Pounds,29640.39965752,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,7636.8,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.91505152,Pounds,29640.39965752,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110031301730,PAPERWORKS IND INC/MILL DIV,PHILADELPHIA,19127,40.03363,-75.2368,4330.18,Y,Y,N,N,322130,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.551,Pounds,12673.0,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,0.551,Pounds,12673.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.0,Pounds,0.0,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110059950879,CROSS CONNECT/PHILADELPHIA,PHILADELPHIA,19108,39.95995,-75.16196,20629.58,Y,Y,N,N,517810,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.32578376,Pounds,10164.03579396,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,817.6058684,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.32578376,Pounds,10164.03579396,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110001213393,SMITH- EDWARDS- DUNLAP COMPANY,PHILADELPHIA,19134,39.982486,-75.100993,11314.08,Y,Y,N,N,323111,80% Synthetic Minor Emissions,1.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,8.4040052,Pounds,8487.10196,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,8389.222033,Pounds,364.1436,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.003512,Pounds,8122.95836,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2019,110070716838,"FRONTIDA BIOPHARM, INC",PHILADELPHIA,19124,40.01863,-75.09271,14789.38,Y,Y,N,N,325412|446110|456110,80% Synthetic Minor Emissions,2.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,88.1276168,Pounds,8253.4516568,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,15372.314837,Pounds,3696.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.1276168,Pounds,4557.4516568,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,2.0,2.0,0.0,1.0,Operating,Synthetic Minor Emissions
2019,110041234937,PECO ENERGY/S COLUMBUS BLVD,PHILADELPHIA,19148,39.915731,-75.138196,12232.54,Y,Y,N,N,221122,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,175.23514934,Pounds,7465.17917324,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,1371.464774,Pounds,394.8,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,165.83514934,Pounds,7070.37917324,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110041225251,US MINT,PHILADELPHIA,19106,39.95367,-75.14803,19770.5,Y,Y,N,N,332116|332119,80% Synthetic Minor Emissions,1.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,158.82065304,Pounds,7182.36029,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,16160.2645596,Pounds,6669.6,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.02065304,Pounds,512.76029,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,2.0,2.0,0.0,1.0,Operating,Synthetic Minor Emissions
2019,110001217861,NATL PUB CO/ROOSEVELT BLVD,PHILADELPHIA,19154,40.098504,-75.010203,4625.0,Y,Y,N,N,323117,Synthetic Minor Emissions,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,38.6,Pounds,1621.2,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,9516.8,Pounds,1621.2,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.0,Pounds,0.0,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Permanently Closed,0.0,0.0,0.0,0.0,0.0,Permanently Closed,Synthetic Minor Emissions
2019,110071719931,SUNGARD RECOVERY SVC INC/BROAD ST PHILA,PHILADELPHIA,19108,39.95944,-75.16167,20620.65,Y,Y,N,N,541512,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.03799548,Pounds,1247.52947328,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,125.80084,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.03799548,Pounds,1247.52947328,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110000919784,CLEAN EARTH OF PHILA LLC/PHILA,PHILADELPHIA,19153,39.9206,-75.21425,13630.3,Y,Y,N,N,562219,80% Synthetic Minor Emissions,1.0,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.0023701,Pounds,28.4412,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,15812.4,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.0023701,Pounds,28.4412,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2019,110001127272,CAGE GRAPHIC ARTS,PHILADELPHIA,19129,40.01317,-75.17377,13638.28,Y,Y,N,N,323122|332313,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,3.2,Pounds,14.28,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,19469.0,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,3.2,Pounds,14.28,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110059970009,RR DONNELLEY/BAUM PLT,PHILADELPHIA,19115,40.11046,-75.04985,3345.88,Y,Y,N,N,323111,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,1.4,Pounds,12.32,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,23200.0,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,1.4,Pounds,12.32,TWPE,2019 GHG EMISSIONS,0.0,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110071161714,PHILADELPHIA GAS WORKS - CORPORATE,PHILADELPHIA,19122,39.97907,-75.14869,17815.32,Y,Y,N,N,221210,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.0,Pounds,0.0,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.0,Pounds,0.0,TWPE,2019 GHG EMISSIONS,275048.2,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110071161373,PECO GAS DIVISION,PHILADELPHIA,19101,39.95415,-75.17781,20720.06,Y,Y,N,N,221210,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.0,Pounds,0.0,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.0,Pounds,0.0,TWPE,2019 GHG EMISSIONS,122967.9,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110043797585,PECO ENERGY CO CORPORATE HEADQUARTERS,PHILADELPHIA,19101,39.832588,-75.424143,2773.8,Y,Y,N,N,221121,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.0,Pounds,0.0,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.0,Pounds,0.0,TWPE,2019 GHG EMISSIONS,34925.04,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2019,110001203331,TEMPLE UNIVERSITY HEALTH SCIENCES CAMPUS,PHILADELPHIA,19140,40.00436,-75.1498,15931.22,Y,Y,N,N,611310,,,2019 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2017 NEI Air Toxics,0.0,Pounds,0.0,TWPE,2019 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2017 NEI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2019 TRI HAPs,0.0,Pounds,0.0,2017 NEI HAPs,0.0,Pounds,0.0,TWPE,2019 GHG EMISSIONS,27449.194,MTCO2e,2017 NEI GHG EMISSIONS,0.0,Pounds,2019 CAMD SO2,0,2019 CAMD NOx,0,2019 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2020,110000336994,SCHUYLKILL RIVER TANK FARM,PHILADELPHIA,19145,39.9147,-75.2005,13254.58,Y,Y,N,N,238910|324110|424710|488119,Major Emissions,4.0,2020 TRI Air Toxics,30422.51,Pounds,133134221.0538,TWPE,2020 NEI Air Toxics,27686.24853532,Pounds,135718060.44457743,TWPE,2020 TRI Criteria Pollutants,754.7,Pounds,59247.0,TWPE,2020 NEI Criteria Pollutants,544721.5088,Pounds,59268.0,TWPE,2020 TRI HAPs,26371.5,Pounds,133069918.83,2020 NEI HAPs,26931.04853532,Pounds,135658792.44457743,TWPE,2020 GHG EMISSIONS,127288.956,MTCO2e,2020 NEI GHG EMISSIONS,279479531.731316,Pounds,2020 CAMD SO2,0,2020 CAMD NOx,0,2020 CAMD CO2,0,Pounds,,1.0,8.0,9.0,0.0,3.0,Operating,Major Emissions
2020,110000336994,SCHUYLKILL RIVER TANK FARM,PHILADELPHIA,19145,39.9147,-75.2005,13254.58,Y,Y,N,N,238910|324110|424710|488119,Major Emissions,4.0,2020 TRI Air Toxics,30422.51,Pounds,133134221.0538,TWPE,2020 NEI Air Toxics,27686.24853532,Pounds,135718060.44457743,TWPE,2020 TRI Criteria Pollutants,754.7,Pounds,59247.0,TWPE,2020 NEI Criteria Pollutants,544721.5088,Pounds,59268.0,TWPE,2020 TRI HAPs,26371.5,Pounds,133069918.83,2020 NEI HAPs,26931.04853532,Pounds,135658792.44457743,TWPE,2020 GHG EMISSIONS,127288.956,MTCO2e,2020 NEI GHG EMISSIONS,279479531.731316,Pounds,2020 CAMD SO2,0,2020 CAMD NOx,0,2020 CAMD CO2,0,Pounds,,1.0,8.0,9.0,0.0,1.0,Operating,Major Emissions
2020,110000336994,SCHUYLKILL RIVER TANK FARM,PHILADELPHIA,19145,39.9147,-75.2005,13254.58,Y,Y,N,N,238910|324110|424710|488119,Major Emissions,4.0,2020 TRI Air Toxics,30422.51,Pounds,133134221.0538,TWPE,2020 NEI Air Toxics,27686.24853532,Pounds,135718060.44457743,TWPE,2020 TRI Criteria Pollutants,754.7,Pounds,59247.0,TWPE,2020 NEI Criteria Pollutants,544721.5088,Pounds,59268.0,TWPE,2020 TRI HAPs,26371.5,Pounds,133069918.83,2020 NEI HAPs,26931.04853532,Pounds,135658792.44457743,TWPE,2020 GHG EMISSIONS,127288.956,MTCO2e,2020 NEI GHG EMISSIONS,279479531.731316,Pounds,2020 CAMD SO2,0,2020 CAMD NOx,0,2020 CAMD CO2,0,Pounds,,0.0,2.0,2.0,0.0,3.0,Operating,Major Emissions
